timestamp,snr,sigma,nmse,ber,x_true_0,x_true_1,x_true_2,x_true_3,x_true_4,x_true_5,x_true_6,x_true_7,x_true_8,x_true_9,x_true_10,x_true_11,x_true_12,x_true_13,x_true_14,x_true_15,x_true_16,x_true_17,x_true_18,x_true_19,x_pred_0,x_pred_1,x_pred_2,x_pred_3,x_pred_4,x_pred_5,x_pred_6,x_pred_7,x_pred_8,x_pred_9,x_pred_10,x_pred_11,x_pred_12,x_pred_13,x_pred_14,x_pred_15,x_pred_16,x_pred_17,x_pred_18,x_pred_19
2025-01-08 19:08:11.658170,20,0.1,-10.566077518115948,0.0,1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1.5300850885,-0.9165723358825,-1.1904965696249998,-0.83074192196025,-1.0651142608525002,0.97599234325,0.72017063319,1.52552649725,-1.53920080853,-0.5941947783804999,1.0399826673000003,1.0496174036675,0.91047547211225,1.349995877,-0.96599006659,0.84907208757,-1.4020932027499995,1.242684053235,-1.0356370661999998,0.5443333767642501
2025-01-08 19:08:12.912651,20,0.1,-10.862630230597986,0.0,-1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,-0.84626841245375,1.005182911685,-1.20799100305,1.129614356,1.0314799514225,-0.9671974338905,-1.2096107160249998,0.91594468234,1.51672437775,-0.7404581789857,-1.315008047935,1.684142566,0.8420559043520001,-0.86505467159,-0.8021998800205,0.643935023120025,-1.53784825625,-0.9777684652635,1.06016655708175,1.31434770875
2025-01-08 19:08:14.251658,20,0.1,-10.602259443386243,0.0,1,-1,-1,1,1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,0.71252027046045,-1.22487159275,-1.4785992215,1.62309230225,1.2245115595500002,-0.99027499635,-0.707671800742,0.7306634724067501,1.4464876565,1.0791910048,0.667411500959,-0.756060907145,1.105450793225,-0.9475153946875,-1.0816205876000002,-0.8178582881875,-1.4784984046499998,1.03751238522,1.16943632893,-1.3057412595750002
2025-01-08 19:08:15.711678,20,0.1,-7.699875654834952,0.0,-1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-0.32815681007775,1.24403214165,1.569199424,0.3827144855777249,1.276067551575,1.30609738825,0.1857437370235,-1.543776994,1.1314476943824998,-1.47986039325,1.0112184335775,-1.00531394853,-0.5575446983045002,1.4751494051499998,1.137326813015,-0.918949940035,-1.0521400411925002,0.75997195163975,-1.5447690257500004,0.9842114523275
2025-01-08 19:08:17.066381,20,0.1,-11.624809578912991,0.0,1,1,-1,1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,1.09562549744,1.20760104476,-1.104043508065,0.9236614901515,-1.23008991095,0.88674106292625,-0.99085835901,1.08032799965,1.4866661787500002,1.5501996305,0.6959975288495,-1.60285767625,-1.31343278925,-0.8333712122275,-0.8184602391839501,-1.0451106675,1.1397898076345,-1.09708701598,0.7981684123525,0.9080135323925
2025-01-08 19:08:18.477636,20,0.1,-14.19198565391616,0.0,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1.058819071475,0.72079221491075,0.967131597275,0.74889028166825,1.34508287625,-1.1352623867,-0.809961043595,1.1618288977500002,1.3535529015,-1.0524086764499998,1.0102511303125,-0.895564942825,1.2672607251025,0.958835124125,0.9845851317075,-1.30263274125,-1.00368823931,1.2866331710925,1.1129685755774998,1.1338262711749998
2025-01-08 19:08:20.017827,20,0.1,-12.56453085812874,0.0,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1.0736821568175,0.85170653825775,-1.118896946223,-1.36923596725,-0.67473312378175,1.295289209375,1.34257258,-1.310301642935,0.99360136765,-0.81446051859,-1.0099412203125,1.10427375355,-1.21412190905,-1.09179624751975,-1.1749620636,-1.3155192294674998,1.3490222711924995,1.1299874497500002,1.3666154164999995,-0.85658080632625
2025-01-08 19:08:21.495404,20,0.1,-11.484085283401944,0.0,-1,1,1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,-0.9375517693475,0.881581857,1.1372362080275,0.7530760366135001,1.39693922375,0.5661887613916249,1.4281893855,-0.9010300170825,1.1539759869,0.97325014947,-1.4420549943999998,-1.37135156725,0.921100380132,-0.987997147175,1.04737786561,1.00044646051675,-1.45373056475,-0.94249737021,0.9123047711175,-1.4486048835749998
2025-01-08 19:08:23.016171,20,0.1,-11.500346255497618,0.0,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1.12017394364,-1.1606490497925002,-1.0286710885637502,1.187719692725,1.16948938237,1.0036100848325,0.7928874896697501,-1.28499978625,-0.7290224994539999,-1.3306071514250002,1.32911664135,1.354748669475,-0.6603223652604999,1.020434716805,-1.0048243934325,0.9489063999317752,-1.2437381521525,-1.079064405285,-0.569025895513,-1.63236318575
2025-01-08 19:08:24.399667,20,0.1,-11.04525524888608,0.0,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,1,0.865053112045,1.044296597225,-1.7513364649999998,-1.0051666486675,-0.80758395561675,0.86315154976825,1.120841272147,1.218337500625,1.2846729656,-1.200840271,1.4553626436225,-1.2036638803525,-1.1717034349975,1.1611067282499998,-0.96602152055,0.8495686898700001,1.62658638825,0.8901070440075,0.912071987775,1.087218980155
